ID,FD URL,FD ID,Available
35886,https://www.funda.nl/koop/leeuwarden/huis-43405318-achter-de-hoven-212/,43405318,Verkocht onder voorbehoud
35881,https://www.funda.nl/detail/koop/haarlem/huis-acaciastraat-45/43402006/,43402006,Verkocht onder voorbehoud
35885,https://www.funda.nl/koop/rijsenhout/huis-43408420-verremeer-68/,43408420,Onder bod
35888,https://www.funda.nl/koop/drachten/huis-43493251-mariengaard-81/,43493251,Verkocht onder voorbehoud
35884,https://www.funda.nl/detail/koop/oegstgeest/huis-adriaan-engelslaan-2/43400565/,43400565,Verkocht onder voorbehoud
35893,https://www.funda.nl/koop/voorschoten/huis-43485840-piet-heynlaan-6/,43485840,Verkocht onder voorbehoud
35889,https://www.funda.nl/koop/haarlem/huis-43499927-kamperstraat-74/,43499927,"
     Verkocht onde"
35887,https://www.funda.nl/detail/koop/meerssen/huis-kuileneindestraat-43/43405833/,43405833,Verkocht onder voorbehoud
35890,https://www.funda.nl/koop/oss/huis-43495942-titus-brandsmalaan-16/,43495942,Verkocht onder voorbehoud
35891,https://www.funda.nl/koop/hoensbroek/huis-43489860-montfortstraat-60/,43489860,Verkocht onder voorbehoud
35894,https://www.funda.nl/koop/breda/huis-43461911-cornelis-joosstraat-44/,43461911,"
     Verkocht onde"
35895,https://www.funda.nl/koop/vlaardingen/huis-43453954-malusdreef-27/,43453954,Verkocht onder voorbehoud
35897,https://www.funda.nl/koop/roermond/huis-42314911-spoorlaan-noord-161/,42314911,Verkocht onder voorbehoud
35892,https://www.funda.nl/detail/koop/gouda/huis-vossiusstraat-60/43488096/,43488096,Verkocht onder voorbehoud
35896,https://www.funda.nl/koop/almere/huis-42347609-sportmark-78/,42347609,Verkocht onder voorbehoud
35900,https://www.funda.nl/koop/vlaardingen/huis-42354812-engelbrechtlaan-3/,42354812,Onder bod
35898,https://www.funda.nl/koop/leeuwarden/huis-42308127-gymnasiumstraat-24/,42308127,Verkocht onder voorbehoud
35901,https://www.funda.nl/koop/ternaard/huis-42356508-de-groedse-5/,42356508,Verkocht onder voorbehoud
35899,https://www.funda.nl/koop/ubbena/huis-42307573-heidenheim-5/,42307573,Verkocht onder voorbehoud
